Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000039.sp07.txt
Asteroid_or_meteorite,asteroid
Number,39
Name,Laetitia
Prov_designation,
BDM_class,Sqw
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,6.02
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.7687248
Asteroid_sin_inclination,0.1703868
Asteroid_eccentricity,0.069788
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,13-Aug-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,1.345,1.3431,0.0024,6.0
,1.35,1.3422,0.0029,4.0
,1.355,1.3288,0.0027,3.0
,1.36,1.3319,0.0037,6.0
,1.365,1.3362,0.0028,3.0
,1.37,1.3409,0.0036,5.0
,1.375,1.346,0.003,4.0
,1.38,1.3477,0.0031,4.0
,1.385,1.3355,0.0033,7.0
,1.39,1.3473,0.0032,8.0
,1.395,1.35,0.0031,8.0
,1.4,1.3505,0.0027,8.0
,1.405,1.3584,0.0027,7.0
,1.41,1.3569,0.0029,8.0
,1.415,1.3623,0.0026,6.0
,1.42,1.3658,0.0024,5.0
,1.425,1.3767,0.0023,8.0
,1.43,1.382,0.0018,7.0
,1.435,1.3845,0.0018,8.0
,1.44,1.3822,0.0018,8.0
,1.445,1.384,0.0021,7.0
,1.45,1.3907,0.0019,5.0
,1.455,1.3956,0.002,8.0
,1.46,1.4033,0.0018,8.0
,1.465,1.4058,0.0016,6.0
,1.47,1.4063,0.0018,8.0
,1.475,1.4053,0.0019,8.0
,1.48,1.4119,0.0019,8.0
,1.485,1.4115,0.0018,8.0
,1.49,1.4149,0.0017,8.0
,1.495,1.4123,0.0017,8.0
,1.5,1.4164,0.0016,8.0
,1.505,1.4211,0.0018,8.0
,1.51,1.426,0.0016,8.0
,1.515,1.4268,0.0016,8.0
,1.52,1.4306,0.0017,8.0
,1.525,1.4364,0.0015,8.0
,1.53,1.435,0.0016,8.0
,1.535,1.4374,0.0015,8.0
,1.54,1.4392,0.0017,8.0
,1.545,1.4405,0.0016,8.0
,1.55,1.4411,0.0017,8.0
,1.555,1.4441,0.0015,8.0
,1.56,1.4447,0.0016,8.0
,1.565,1.4452,0.0017,8.0
,1.57,1.442,0.0017,8.0
,1.575,1.4396,0.0017,8.0
,1.58,1.4405,0.0017,8.0
,1.585,1.4383,0.0018,7.0
,1.59,1.4415,0.0019,7.0
,1.595,1.4414,0.0017,8.0
,1.6,1.4469,0.0018,8.0
,1.605,1.4465,0.0016,8.0
,1.61,1.4447,0.0018,8.0
,1.615,1.4456,0.0016,8.0
,1.62,1.446,0.0018,8.0
,1.625,1.4442,0.0016,7.0
,1.63,1.4461,0.0019,8.0
,1.635,1.4444,0.0019,8.0
,1.64,1.4467,0.0018,8.0
,1.645,1.4439,0.0017,8.0
,1.65,1.4483,0.0017,8.0
,1.655,1.4478,0.0018,8.0
,1.66,1.4444,0.0017,8.0
,1.665,1.4446,0.0018,8.0
,1.67,1.4462,0.0018,8.0
,1.675,1.4455,0.0019,8.0
,1.68,1.4421,0.0019,8.0
,1.685,1.4479,0.0018,8.0
,1.69,1.4437,0.0019,8.0
,1.695,1.4381,0.0018,8.0
,1.7,1.4394,0.0018,8.0
,1.705,1.438,0.0018,8.0
,1.71,1.435,0.0017,8.0
,1.715,1.4368,0.0018,8.0
,1.72,1.4311,0.0018,7.0
,1.725,1.4352,0.0018,8.0
,1.73,1.4383,0.0019,8.0
,1.735,1.4378,0.0021,8.0
