Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000160.sp23.txt
Asteroid_or_meteorite,asteroid
Number,160
Name,Una
Prov_designation,
BDM_class,Xk
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,9.07
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.7276861
Asteroid_sin_inclination,0.0701663
Asteroid_eccentricity,0.055641
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,4-Jul-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,1.515,1.1424,0.0034,4.0
,1.52,1.1456,0.0034,4.0
,1.525,1.1499,0.0035,4.0
,1.53,1.1557,0.0038,4.0
,1.535,1.154,0.0035,4.0
,1.54,1.1552,0.0033,4.0
,1.545,1.1562,0.0034,4.0
,1.55,1.1597,0.0035,4.0
,1.555,1.1582,0.0035,4.0
,1.56,1.1584,0.0038,4.0
,1.565,1.1616,0.0036,4.0
,1.57,1.1574,0.0034,4.0
,1.575,1.154,0.0037,4.0
,1.58,1.1589,0.0037,4.0
,1.585,1.1549,0.0036,4.0
,1.59,1.1499,0.0036,4.0
,1.595,1.1627,0.0037,4.0
,1.6,1.1665,0.0036,4.0
,1.605,1.1629,0.0035,4.0
,1.61,1.1588,0.0037,4.0
,1.615,1.1617,0.0038,4.0
,1.62,1.1651,0.0037,4.0
,1.625,1.1611,0.0036,4.0
,1.63,1.1663,0.0042,4.0
,1.635,1.1748,0.0039,4.0
,1.64,1.1672,0.0037,4.0
,1.645,1.1736,0.0038,4.0
,1.65,1.1727,0.0038,4.0
,1.655,1.1765,0.0042,4.0
,1.66,1.165,0.004,4.0
,1.665,1.1667,0.0044,4.0
,1.67,1.1733,0.0042,4.0
,1.675,1.1682,0.0046,4.0
,1.68,1.1796,0.0063,4.0
,1.69,1.1786,0.0043,4.0
,1.695,1.1731,0.0043,4.0
,1.7,1.166,0.0041,4.0
,1.705,1.1645,0.0041,4.0
,1.71,1.1746,0.0041,4.0
,1.715,1.1698,0.004,4.0
,1.72,1.1761,0.0044,4.0
,1.725,1.182,0.0042,4.0
,1.73,1.1873,0.0041,4.0
,1.735,1.185,0.0041,4.0
,1.74,1.18,0.0046,4.0
,1.745,1.1819,0.0042,4.0
,1.75,1.182,0.0042,4.0
,1.755,1.1841,0.0044,4.0
,1.76,1.1849,0.0042,4.0
,1.765,1.1793,0.0043,4.0
,1.77,1.1818,0.0042,4.0
,1.775,1.1856,0.0042,4.0
,1.78,1.1837,0.0041,4.0
,1.785,1.1786,0.0042,4.0
,1.79,1.185,0.0045,4.0
,1.795,1.1918,0.0047,4.0
,1.8,1.1863,0.0058,4.0
,1.805,1.1836,0.0054,4.0
,1.81,1.1873,0.0062,4.0
,1.815,1.1836,0.0061,4.0
,1.82,1.193,0.0059,4.0
,1.825,1.1953,0.0053,3.0
,1.835,1.194,0.0082,4.0
,1.845,1.1709,0.0078,1.0
,1.85,1.1926,0.008,1.0
,1.855,1.2065,0.008,4.0
,1.86,1.179,0.0069,4.0
,1.865,1.2128,0.0067,1.0
,1.87,1.1959,0.0093,3.0
,1.875,1.1734,0.0122,1.0
,1.88,1.1995,0.0083,4.0
,1.885,1.1759,0.0077,1.0
,1.89,1.1989,0.0078,3.0
,1.895,1.1747,0.0132,1.0
,1.9,1.1986,0.0082,4.0
,1.91,1.1958,0.0074,4.0
,1.915,1.1977,0.0075,4.0
,1.92,1.2085,0.008,4.0
,1.925,1.2018,0.0067,4.0
,1.93,1.1929,0.0063,4.0
,1.935,1.1947,0.0057,4.0
,1.94,1.188,0.0064,4.0
,1.945,1.201,0.0066,4.0
,1.95,1.1995,0.006,4.0
,1.955,1.1909,0.0071,4.0
,1.965,1.2038,0.0069,4.0
,1.97,1.221,0.0066,4.0
,1.975,1.2087,0.0054,4.0
,1.98,1.2101,0.0053,4.0
,1.985,1.2126,0.0055,4.0
,1.99,1.2049,0.0056,3.0
,1.995,1.2077,0.0071,1.0
,2.01,1.1945,0.0087,1.0
,2.015,1.2096,0.0081,4.0
,2.02,1.2191,0.0091,4.0
,2.025,1.217,0.0067,4.0
,2.03,1.2139,0.0054,4.0
,2.035,1.2118,0.0056,4.0
,2.04,1.2052,0.0061,4.0
,2.045,1.2147,0.0059,3.0
,2.05,1.2293,0.0071,3.0
,2.055,1.2164,0.0074,4.0
,2.06,1.2172,0.0069,4.0
,2.065,1.2238,0.0062,4.0
,2.07,1.2266,0.0065,4.0
,2.075,1.2328,0.0066,4.0
,2.08,1.2284,0.006,4.0
,2.085,1.2273,0.0054,4.0
,2.09,1.2231,0.0057,4.0
,2.095,1.2178,0.0057,4.0
,2.1,1.2209,0.0055,4.0
,2.105,1.226,0.0059,4.0
,2.11,1.2247,0.0058,4.0
,2.115,1.221,0.0062,4.0
,2.12,1.2254,0.0056,4.0
,2.125,1.2299,0.0061,4.0
,2.13,1.2244,0.0056,4.0
,2.135,1.2274,0.0059,4.0
,2.14,1.2259,0.0062,4.0
,2.145,1.2278,0.0057,4.0
,2.15,1.228,0.0062,4.0
,2.155,1.229,0.006,4.0
,2.16,1.2436,0.0061,2.0
,2.165,1.2353,0.0065,4.0
,2.17,1.224,0.0065,4.0
,2.175,1.2223,0.0062,4.0
,2.18,1.2136,0.0073,4.0
,2.185,1.2254,0.0062,4.0
,2.19,1.2301,0.0066,4.0
,2.195,1.2417,0.0075,4.0
,2.2,1.2305,0.0068,4.0
,2.205,1.2221,0.0065,4.0
,2.21,1.2291,0.0062,4.0
,2.215,1.2345,0.0068,4.0
,2.22,1.24,0.0071,4.0
,2.225,1.2287,0.0081,4.0
,2.23,1.23,0.0072,4.0
,2.235,1.2288,0.0067,4.0
,2.24,1.2357,0.007,4.0
,2.245,1.24,0.0085,1.0
,2.25,1.2313,0.0073,4.0
,2.255,1.2351,0.007,4.0
,2.26,1.2361,0.0071,4.0
,2.265,1.2248,0.0073,4.0
,2.27,1.2349,0.007,4.0
,2.275,1.2377,0.007,4.0
,2.28,1.2267,0.0073,4.0
,2.285,1.2372,0.0072,4.0
,2.29,1.244,0.0075,4.0
,2.295,1.2327,0.0073,4.0
,2.3,1.2314,0.0075,4.0
,2.305,1.2312,0.0074,4.0
,2.31,1.2393,0.0074,4.0
,2.315,1.2384,0.0076,4.0
,2.32,1.2264,0.0078,4.0
,2.325,1.2384,0.0089,4.0
,2.33,1.2435,0.0078,4.0
,2.335,1.2444,0.0078,4.0
,2.34,1.2394,0.0076,4.0
,2.345,1.2252,0.0075,4.0
,2.35,1.232,0.008,4.0
,2.355,1.2317,0.0081,4.0
,2.36,1.2379,0.0083,4.0
,2.365,1.2526,0.0084,4.0
,2.37,1.238,0.0084,4.0
,2.375,1.2324,0.0087,4.0
,2.38,1.2488,0.0078,4.0
,2.385,1.2421,0.0081,4.0
,2.39,1.2427,0.0088,4.0
,2.395,1.2528,0.0083,4.0
,2.4,1.2376,0.0078,4.0
,2.405,1.2509,0.0084,4.0
,2.41,1.2459,0.0081,4.0
,2.415,1.2352,0.0082,4.0
,2.42,1.2285,0.0081,3.0
,2.425,1.2321,0.0078,4.0
,2.435,1.2524,0.0089,4.0
,2.44,1.2407,0.0088,4.0
,2.445,1.2329,0.0093,3.0
