Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000221.sp02.txt
Asteroid_or_meteorite,asteroid
Number,221
Name,Eos
Prov_designation,
BDM_class,K
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,7.75
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,3.0123876
Asteroid_sin_inclination,0.1712299
Asteroid_eccentricity,0.0726107
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,7-Oct-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,1.485,1.0738,0.003,1.0
,1.49,1.0714,0.003,1.0
,1.495,1.072,0.003,1.0
,1.5,1.0779,0.003,1.0
,1.505,1.0703,0.003,1.0
,1.51,1.0731,0.003,1.0
,1.515,1.0748,0.003,1.0
,1.52,1.0757,0.003,1.0
,1.525,1.0774,0.003,1.0
,1.53,1.0789,0.003,1.0
,1.535,1.0797,0.003,1.0
,1.54,1.0775,0.003,1.0
,1.545,1.073,0.003,1.0
,1.55,1.0827,0.003,1.0
,1.555,1.0777,0.003,1.0
,1.56,1.0781,0.003,1.0
,1.565,1.0816,0.003,1.0
,1.57,1.0778,0.003,1.0
,1.575,1.0826,0.003,1.0
,1.58,1.0729,0.003,1.0
,1.585,1.0739,0.003,1.0
,1.59,1.0748,0.003,1.0
,1.595,1.0728,0.003,1.0
,1.6,1.077,0.003,1.0
,1.605,1.0762,0.003,1.0
,1.61,1.0774,0.003,1.0
,1.615,1.083,0.003,1.0
,1.62,1.0782,0.003,1.0
,1.625,1.0802,0.003,1.0
,1.63,1.0826,0.003,1.0
,1.635,1.0767,0.003,1.0
,1.64,1.0807,0.003,1.0
,1.645,1.0807,0.003,1.0
,1.65,1.0821,0.003,1.0
,1.655,1.0805,0.003,1.0
,1.66,1.0745,0.003,1.0
,1.665,1.0708,0.003,1.0
,1.67,1.0845,0.003,1.0
,1.675,1.078,0.003,1.0
,1.68,1.0825,0.004,1.0
,1.685,1.0839,0.003,1.0
,1.69,1.0803,0.003,1.0
,1.695,1.081,0.004,1.0
,1.7,1.0828,0.004,1.0
,1.705,1.0707,0.003,1.0
,1.71,1.0758,0.003,1.0
,1.715,1.0763,0.003,1.0
,1.72,1.0748,0.003,1.0
,1.725,1.078,0.003,1.0
,1.73,1.0789,0.003,1.0
,1.735,1.076,0.004,1.0
,1.74,1.0821,0.004,1.0
,1.745,1.0761,0.004,1.0
,1.75,1.0762,0.004,1.0
,1.755,1.0791,0.003,1.0
,1.76,1.0727,0.004,1.0
,1.765,1.0717,0.004,1.0
,1.77,1.0748,0.004,1.0
,1.775,1.0721,0.004,1.0
,1.78,1.0671,0.004,1.0
,1.785,1.0714,0.003,1.0
,1.79,1.0696,0.003,1.0
,1.795,1.0734,0.004,1.0
,1.8,1.0742,0.004,1.0
,1.805,1.0677,0.004,1.0
,1.81,1.0699,0.004,1.0
,1.815,1.0771,0.004,1.0
,1.82,1.068,0.005,1.0
,1.825,1.0683,0.006,1.0
,1.83,1.0854,0.005,1.0
,1.835,1.0694,0.006,1.0
,1.84,1.0718,0.007,1.0
,1.845,1.0692,0.006,1.0
,1.85,1.0763,0.007,1.0
,1.855,1.0752,0.006,1.0
,1.86,1.0806,0.007,1.0
,1.865,1.0752,0.005,1.0
,1.87,1.0692,0.008,1.0
,1.88,1.0701,0.008,1.0
,1.885,1.0738,0.007,1.0
,1.89,1.0833,0.006,1.0
,1.895,1.0818,0.005,1.0
,1.9,1.076,0.006,1.0
,1.905,1.063,0.007,1.0
,1.91,1.0711,0.007,1.0
,1.915,1.0725,0.006,1.0
,1.92,1.0745,0.006,1.0
,1.925,1.0676,0.006,1.0
,1.93,1.0704,0.005,1.0
,1.935,1.073,0.005,1.0
,1.94,1.0652,0.005,1.0
,1.945,1.0699,0.005,1.0
,1.95,1.0788,0.005,1.0
,1.955,1.0716,0.005,1.0
,1.96,1.0665,0.005,1.0
,1.965,1.0673,0.005,1.0
,1.97,1.0668,0.005,1.0
,1.975,1.0666,0.005,1.0
,1.98,1.0672,0.004,1.0
,1.985,1.0773,0.004,1.0
,1.99,1.0801,0.005,1.0
,1.995,1.0757,0.005,1.0
,2.0,1.072,0.005,1.0
,2.005,1.0656,0.006,1.0
,2.01,1.0659,0.007,1.0
,2.015,1.062,0.004,1.0
,2.02,1.0645,0.007,1.0
,2.025,1.0738,0.006,1.0
,2.03,1.0733,0.005,1.0
,2.035,1.0724,0.005,1.0
,2.04,1.0759,0.004,1.0
,2.045,1.0795,0.004,1.0
,2.05,1.0746,0.005,1.0
,2.055,1.0626,0.005,1.0
,2.06,1.0628,0.005,1.0
,2.065,1.0685,0.005,1.0
,2.07,1.0703,0.005,1.0
,2.075,1.0656,0.005,1.0
,2.08,1.0679,0.005,1.0
,2.085,1.0681,0.005,1.0
,2.09,1.0696,0.005,1.0
,2.095,1.0644,0.005,1.0
,2.1,1.0657,0.004,1.0
,2.105,1.0679,0.005,1.0
,2.11,1.0638,0.005,1.0
,2.115,1.0647,0.006,1.0
,2.12,1.0601,0.005,1.0
,2.125,1.0607,0.005,1.0
,2.13,1.0643,0.005,1.0
,2.135,1.0666,0.005,1.0
,2.14,1.0773,0.005,1.0
,2.145,1.0703,0.005,1.0
,2.15,1.0677,0.005,1.0
,2.155,1.0686,0.005,1.0
,2.16,1.0706,0.005,1.0
,2.165,1.0705,0.005,1.0
,2.17,1.0718,0.005,1.0
,2.175,1.0705,0.005,1.0
,2.18,1.0728,0.005,1.0
,2.185,1.0658,0.005,1.0
,2.19,1.065,0.005,1.0
,2.195,1.0596,0.005,1.0
,2.2,1.0631,0.005,1.0
,2.205,1.0704,0.005,1.0
,2.21,1.0654,0.006,1.0
,2.215,1.0681,0.006,1.0
,2.22,1.0724,0.006,1.0
,2.225,1.0679,0.006,1.0
,2.23,1.0687,0.007,1.0
,2.235,1.0736,0.006,1.0
,2.24,1.0677,0.006,1.0
,2.245,1.0636,0.006,1.0
,2.25,1.0636,0.006,1.0
,2.255,1.0662,0.006,1.0
,2.26,1.0623,0.006,1.0
,2.265,1.0662,0.006,1.0
,2.27,1.0593,0.006,1.0
,2.275,1.0642,0.006,1.0
,2.28,1.065,0.006,1.0
,2.285,1.056,0.006,1.0
,2.29,1.0647,0.006,1.0
,2.295,1.0651,0.006,1.0
,2.3,1.058,0.006,1.0
,2.305,1.059,0.006,1.0
,2.31,1.0677,0.007,1.0
,2.315,1.0674,0.006,1.0
,2.32,1.0592,0.006,1.0
,2.325,1.0589,0.007,1.0
,2.33,1.0624,0.007,1.0
,2.335,1.0678,0.009,1.0
,2.34,1.0566,0.006,1.0
,2.345,1.0643,0.006,1.0
,2.35,1.0688,0.006,1.0
,2.355,1.056,0.007,1.0
,2.36,1.0467,0.006,1.0
,2.365,1.0605,0.007,1.0
,2.37,1.0722,0.007,1.0
,2.375,1.0635,0.007,1.0
,2.38,1.0594,0.007,1.0
,2.385,1.0666,0.007,1.0
,2.39,1.0661,0.007,1.0
,2.395,1.064,0.007,1.0
,2.4,1.064,0.007,1.0
,2.405,1.0658,0.007,1.0
,2.41,1.067,0.007,1.0
,2.415,1.0683,0.007,1.0
,2.42,1.0653,0.007,1.0
,2.425,1.0701,0.008,1.0
,2.43,1.0756,0.007,1.0
,2.435,1.0744,0.007,1.0
,2.44,1.0612,0.008,1.0
,2.445,1.0672,0.007,1.0
,2.45,1.0711,0.007,1.0
,2.455,1.0698,0.009,1.0
,2.46,1.0526,0.007,1.0
,2.47,1.0651,0.007,1.0
,2.475,1.0445,0.007,1.0
,2.48,1.0561,0.007,1.0
,2.485,1.0561,0.007,1.0
