Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a003402.sp25.txt
Asteroid_or_meteorite,asteroid
Number,3402
Name,Wisdom
Prov_designation,1981 PB
BDM_class,S
Orbit,MC
Delta_V,
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value,Assumed_0.23
Albedo_uncert
Albedo_reference,
Asteroid_diam,2.8
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,15
Absolute_magnitude_reference,MITHNEOS
Asteroid_semimajor_axis,2.132
Asteroid_inclination,0.083677843
Asteroid_eccentricity,0.279
Asteroid_NIR_phase_angle,17
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,29-Sep-99
NIR_UT_time_observation
NIR_exposure_time
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_exposure_time
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_date_observation,na
Meteorite_range,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,2.0,1.367,0.0645,4.0
,2.005,1.3983,0.054,2.0
,2.01,1.3061,0.0615,2.0
,2.015,1.3595,0.059,4.0
,2.02,1.323,0.0544,4.0
,2.025,1.3347,0.0453,4.0
,2.03,1.4379,0.0445,4.0
,2.035,1.452,0.0455,2.0
,2.04,1.4083,0.0435,4.0
,2.045,1.3599,0.0448,4.0
,2.05,1.3679,0.0467,4.0
,2.055,1.313,0.0419,4.0
,2.06,1.3454,0.0469,4.0
,2.065,1.3547,0.0439,4.0
,2.07,1.382,0.0437,4.0
,2.075,1.3589,0.048,4.0
,2.08,1.3277,0.0388,4.0
,2.085,1.3849,0.044,4.0
,2.09,1.3909,0.0434,4.0
,2.095,1.3434,0.0421,4.0
,2.1,1.315,0.0369,2.0
,2.105,1.3331,0.0421,3.0
,2.11,1.3932,0.0414,4.0
,2.115,1.4629,0.0544,4.0
,2.12,1.4305,0.0424,4.0
,2.125,1.3802,0.0424,4.0
,2.13,1.4232,0.0453,4.0
,2.135,1.4899,0.0478,4.0
,2.14,1.4206,0.046,4.0
,2.145,1.3159,0.0405,2.0
,2.15,1.3631,0.0452,2.0
,2.155,1.4224,0.0446,4.0
,2.16,1.4412,0.0502,4.0
,2.165,1.4094,0.0482,4.0
,2.17,1.4393,0.0459,4.0
,2.175,1.511,0.0538,4.0
,2.18,1.5166,0.0478,4.0
,2.185,1.4723,0.05,4.0
,2.19,1.4434,0.0436,2.0
,2.195,1.384,0.0456,2.0
,2.2,1.4494,0.049,4.0
,2.205,1.5266,0.0521,4.0
,2.21,1.5556,0.0479,2.0
,2.215,1.5771,0.0479,1.0
,2.22,1.4973,0.0503,2.0
,2.225,1.4856,0.0499,4.0
,2.23,1.4463,0.0469,4.0
,2.235,1.4268,0.0506,4.0
,2.24,1.4404,0.0489,4.0
,2.245,1.442,0.0481,4.0
,2.25,1.4683,0.0541,4.0
,2.255,1.4896,0.0525,4.0
,2.26,1.415,0.0485,4.0
,2.265,1.3801,0.0509,4.0
,2.27,1.4159,0.0514,4.0
,2.275,1.4272,0.051,4.0
,2.28,1.4439,0.056,4.0
,2.285,1.4525,0.0522,4.0
,2.29,1.4168,0.053,4.0
,2.295,1.3877,0.0514,4.0
,2.3,1.4286,0.0539,4.0
,2.305,1.4018,0.0559,4.0
,2.31,1.3794,0.0529,4.0
,2.315,1.4473,0.0544,4.0
,2.32,1.5336,0.0631,2.0
,2.325,1.433,0.0825,2.0
,2.33,1.3869,0.0531,4.0
,2.335,1.3836,0.066,4.0
,2.34,1.4299,0.0603,4.0
,2.345,1.488,0.0589,4.0
,2.35,1.4804,0.0581,4.0
,2.355,1.4305,0.0616,4.0
,2.36,1.4395,0.0617,4.0
,2.365,1.4233,0.058,4.0
,2.37,1.4667,0.0635,4.0
,2.375,1.5039,0.0591,4.0
,2.38,1.5098,0.062,2.0
,2.39,1.5008,0.0611,2.0
,2.395,1.4587,0.0684,4.0
,2.4,1.3985,0.056,2.0
,2.405,1.358,0.0611,2.0
,2.41,1.4406,0.0698,4.0
,2.415,1.5,0.0651,4.0
,2.42,1.5104,0.0687,4.0
,2.425,1.5039,0.0727,4.0
,2.43,1.4773,0.061,2.0
,2.45,1.413,0.0743,2.0
,2.455,1.4478,0.0637,3.0
,2.46,1.5546,0.0731,2.0
,2.465,1.4687,0.0725,4.0
,2.47,1.415,0.0753,4.0
,2.475,1.5138,0.0788,2.0
